Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,create_date,version,Library Name,BioSampleModel,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Collection_Date,tissue,isolate,HOST,isolation_source,BREED,dev_stage,sex,lat_lon,AGE,collected_by,BIOMATERIAL_PROVIDER,aliquot,identified_by,replicate,strain,Other,Cultivar,env_broad_scale,env_local_scale,env_medium,ecotype,treatment,ExtendedName,isol_growth_condt,lab_identifier,altitude,Diet,fragment_length (exp),unique,source_name,tmp,Sample_name,sample_type,Developmental_Stage,GEO_Accession (exp),replicate_num,env_biome,specimen_voucher,temp,host_tissue_sampled,PHENOTYPE,common_name,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),external_id,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Submitter_Id,Broker_name,ena_first_public,ena_last_update,Scientific_Name,Development_stage,Organism_part,SampleIdentifier,project_name,specimen_with_known_storage_state,mean_tethered_flight_distance,time_course_exposure,sampleID,cell_type,host_life_stage,Depth,genotype,store_cond,Birth_date,birth_location,breeding_history,breeding_method,cell_line,cell_subtype,culture_collection,death_date,disease,disease_stage,growth_protocol,health_state,stud_book_number,body_site,label,samp_mat_process,tissue_type,Authors,gender,barcoding_center,collecting_institution,elevation,GAL,GAL_sample_id,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),geographic_location_(region_and_locality),geographical_location,habitat,identifier_affiliation,lifestage,notes,Original_Collector,sample_collection_device_or_method,sample_derived_from,Sample_ID/FastQ_file_ID,specimen_id,tolid,biological_replicates,Control,agrochem_addition,ArrayExpress-SPECIES,ArrayExpress-STRAIN_OR_LINE,AssemblyName,biosample_accession,chem_administration,collection_method,cur_vegetation,ENA_first_public
SRR9900940,RNA-Seq,100,6863995000,PRJNA558636,SAMN12496222,4321418077,NANJING  ARGRICULTURE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX6652761,BGISEQ-500,SINGLE,RANDOM PCR,TRANSCRIPTOMIC,Helicoverpa armigera,BGISEQ,2020-06-02T00:00:00Z,X444_4,SRP217350,2019-08-06T15:45:00Z,1,Hasp43,Invertebrate,China,Asia,China: NanJing Jiangsu,10/7/2018,Midgut,not collected,not collected,not collected,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9900941,RNA-Seq,100,6231738800,PRJNA558636,SAMN12496211,3894700006,NANJING  ARGRICULTURE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX6652760,BGISEQ-500,SINGLE,RANDOM PCR,TRANSCRIPTOMIC,Helicoverpa armigera,BGISEQ,2020-06-02T00:00:00Z,X504_1,SRP217350,2019-08-06T15:46:00Z,1,Hasp21,Invertebrate,China,Asia,China: NanJing Jiangsu,10/7/2018,Midgut,not collected,not collected,not collected,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9900942,RNA-Seq,100,6630507400,PRJNA558636,SAMN12496212,4307226280,NANJING  ARGRICULTURE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX6652759,BGISEQ-500,SINGLE,RANDOM PCR,TRANSCRIPTOMIC,Helicoverpa armigera,BGISEQ,2020-06-02T00:00:00Z,X504_2,SRP217350,2019-08-06T15:46:00Z,1,Hasp23,Invertebrate,China,Asia,China: NanJing Jiangsu,10/7/2018,Midgut,not collected,not collected,not collected,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9900943,RNA-Seq,100,6885231000,PRJNA558636,SAMN12496213,4336010436,NANJING  ARGRICULTURE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX6652758,BGISEQ-500,SINGLE,RANDOM PCR,TRANSCRIPTOMIC,Helicoverpa armigera,BGISEQ,2020-06-02T00:00:00Z,X504_3,SRP217350,2019-08-06T15:47:00Z,1,Hasp25,Invertebrate,China,Asia,China: NanJing Jiangsu,10/7/2018,Midgut,not collected,not collected,not collected,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9900944,RNA-Seq,100,6985400400,PRJNA558636,SAMN12496214,4266989785,NANJING  ARGRICULTURE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX6652757,BGISEQ-500,SINGLE,RANDOM PCR,TRANSCRIPTOMIC,Helicoverpa armigera,BGISEQ,2020-06-02T00:00:00Z,X504_4,SRP217350,2019-08-06T15:44:00Z,1,Hasp27,Invertebrate,China,Asia,China: NanJing Jiangsu,10/7/2018,Midgut,not collected,not collected,not collected,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9900945,RNA-Seq,100,7093697000,PRJNA558636,SAMN12496215,4364780127,NANJING  ARGRICULTURE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX6652756,BGISEQ-500,SINGLE,RANDOM PCR,TRANSCRIPTOMIC,Helicoverpa armigera,BGISEQ,2020-06-02T00:00:00Z,SCD_1,SRP217350,2019-08-06T15:49:00Z,1,Hasp29,Invertebrate,China,Asia,China: NanJing Jiangsu,10/7/2018,Midgut,not collected,not collected,not collected,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9900946,RNA-Seq,100,7057055400,PRJNA558636,SAMN12496216,4380615047,NANJING  ARGRICULTURE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX6652755,BGISEQ-500,SINGLE,RANDOM PCR,TRANSCRIPTOMIC,Helicoverpa armigera,BGISEQ,2020-06-02T00:00:00Z,SCD_2,SRP217350,2019-08-06T16:00:00Z,1,Hasp31,Invertebrate,China,Asia,China: NanJing Jiangsu,10/7/2018,Midgut,not collected,not collected,not collected,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9900947,RNA-Seq,100,7057450600,PRJNA558636,SAMN12496217,4303474813,NANJING  ARGRICULTURE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX6652754,BGISEQ-500,SINGLE,RANDOM PCR,TRANSCRIPTOMIC,Helicoverpa armigera,BGISEQ,2020-06-02T00:00:00Z,SCD_3,SRP217350,2019-08-06T15:52:00Z,1,Hasp33,Invertebrate,China,Asia,China: NanJing Jiangsu,10/7/2018,Midgut,not collected,not collected,not collected,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9900948,RNA-Seq,100,6581717800,PRJNA558636,SAMN12496218,4006988166,NANJING  ARGRICULTURE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX6652753,BGISEQ-500,SINGLE,RANDOM PCR,TRANSCRIPTOMIC,Helicoverpa armigera,BGISEQ,2020-06-02T00:00:00Z,SCD_4,SRP217350,2019-08-06T15:45:00Z,1,Hasp35,Invertebrate,China,Asia,China: NanJing Jiangsu,10/7/2018,Midgut,not collected,not collected,not collected,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9900949,RNA-Seq,100,6712771000,PRJNA558636,SAMN12496219,4067687900,NANJING  ARGRICULTURE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX6652752,BGISEQ-500,SINGLE,RANDOM PCR,TRANSCRIPTOMIC,Helicoverpa armigera,BGISEQ,2020-06-02T00:00:00Z,X444_1,SRP217350,2019-08-06T15:50:00Z,1,Hasp37,Invertebrate,China,Asia,China: NanJing Jiangsu,10/7/2018,Midgut,not collected,not collected,not collected,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9900950,RNA-Seq,100,7009849000,PRJNA558636,SAMN12496220,4293748661,NANJING  ARGRICULTURE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX6652751,BGISEQ-500,SINGLE,RANDOM PCR,TRANSCRIPTOMIC,Helicoverpa armigera,BGISEQ,2020-06-02T00:00:00Z,X444_2,SRP217350,2019-08-06T15:45:00Z,1,Hasp39,Invertebrate,China,Asia,China: NanJing Jiangsu,10/7/2018,Midgut,not collected,not collected,not collected,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11432076,RAD-Seq,168,245766790,PRJNA615801,SAMN14466918,112279672,UNIVERSITY OF SAO PAULO-ESALQ,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX8010431,Illumina HiSeq 2500,SINGLE,Restriction Digest,GENOMIC,Helicoverpa armigera,ILLUMINA,2020-04-23T00:00:00Z,2MT12_8,SRP254289,2020-03-30T10:33:00Z,1,GBS2_Sample100,Invertebrate,Brazil,South America,"Brazil: Lucas do Rio Verde\, MT",2014-11,head and thorax,not applicable,soybean100,field collected100,not applicable,,missing,,adult,,,,PROMIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11432077,RAD-Seq,169,408036040,PRJNA615801,SAMN14466840,186067756,UNIVERSITY OF SAO PAULO-ESALQ,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX8010458,Illumina HiSeq 2500,SINGLE,Restriction Digest,GENOMIC,Helicoverpa armigera,ILLUMINA,2020-04-23T00:00:00Z,1CH1_4,SRP254289,2020-03-30T10:40:00Z,1,GBS2_Sample22,Invertebrate,Brazil,South America,"Brazil: Sao Desiderio\, BA",2015-05,head and thorax,not applicable,soybean22,field collected22,not applicable,,missing,,adult,,,,PROMIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11432078,RAD-Seq,169,47342195,PRJNA615801,SAMN14466839,21513792,UNIVERSITY OF SAO PAULO-ESALQ,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX8010457,Illumina HiSeq 2500,SINGLE,Restriction Digest,GENOMIC,Helicoverpa armigera,ILLUMINA,2020-04-23T00:00:00Z,1CH12_8,SRP254289,2020-03-30T10:25:00Z,1,GBS2_Sample21,Invertebrate,Brazil,South America,"Brazil: Sao Desiderio\, BA",2015-05,head and thorax,not applicable,sorghum21,field collected21,not applicable,,missing,,adult,,,,PROMIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11432079,RAD-Seq,168,217278275,PRJNA615801,SAMN14466821,99224978,UNIVERSITY OF SAO PAULO-ESALQ,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX8010456,Illumina HiSeq 2500,SINGLE,Restriction Digest,GENOMIC,Helicoverpa armigera,ILLUMINA,2020-04-23T00:00:00Z,1BA64_13,SRP254289,2020-03-30T10:32:00Z,1,GBS2_Sample3,Invertebrate,Brazil,South America,"Brazil: L. E. Magalhaes\, BA",2015-06,head and thorax,not applicable,cotton3,field collected3,not applicable,,missing,,adult,,,,PROMIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11432080,RAD-Seq,169,1285455170,PRJNA615801,SAMN14466838,577780878,UNIVERSITY OF SAO PAULO-ESALQ,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX8010455,Illumina HiSeq 2500,SINGLE,Restriction Digest,GENOMIC,Helicoverpa armigera,ILLUMINA,2020-04-23T00:00:00Z,1CH12_4,SRP254289,2020-03-30T11:14:00Z,1,GBS2_Sample20,Invertebrate,Brazil,South America,"Brazil: Sao Desiderio\, BA",2015-05,head and thorax,not applicable,sorghum20,field collected20,not applicable,,missing,,adult,,,,PROMIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11432081,RAD-Seq,169,370444875,PRJNA615801,SAMN14466837,168699795,UNIVERSITY OF SAO PAULO-ESALQ,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX8010454,Illumina HiSeq 2500,SINGLE,Restriction Digest,GENOMIC,Helicoverpa armigera,ILLUMINA,2020-04-23T00:00:00Z,1CH12_14,SRP254289,2020-03-30T10:32:00Z,1,GBS2_Sample19,Invertebrate,Brazil,South America,"Brazil: Sao Desiderio\, BA",2015-05,head and thorax,not applicable,sorghum19,field collected19,not applicable,,missing,,adult,,,,PROMIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11432082,RAD-Seq,169,520183765,PRJNA615801,SAMN14466990,229544592,UNIVERSITY OF SAO PAULO-ESALQ,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX8010453,Illumina HiSeq 2500,SINGLE,Restriction Digest,GENOMIC,Helicoverpa armigera,ILLUMINA,2020-04-23T00:00:00Z,2SP15_8,SRP254289,2020-03-30T10:36:00Z,1,GBS2_Sample172,Invertebrate,Brazil,South America,"Brazil: Piracicaba\, SP",2015-01,head and thorax,not applicable,soybean172,field collected172,not applicable,,missing,,adult,,,,PROMIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11432083,RAD-Seq,169,386017385,PRJNA615801,SAMN14466989,173404700,UNIVERSITY OF SAO PAULO-ESALQ,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX8010452,Illumina HiSeq 2500,SINGLE,Restriction Digest,GENOMIC,Helicoverpa armigera,ILLUMINA,2020-04-23T00:00:00Z,2SP15_6,SRP254289,2020-03-30T10:36:00Z,1,GBS2_Sample171,Invertebrate,Brazil,South America,"Brazil: Piracicaba\, SP",2015-01,head and thorax,not applicable,soybean171,field collected171,not applicable,,missing,,adult,,,,PROMIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11432084,RAD-Seq,169,638429985,PRJNA615801,SAMN14466836,286607427,UNIVERSITY OF SAO PAULO-ESALQ,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX8010451,Illumina HiSeq 2500,SINGLE,Restriction Digest,GENOMIC,Helicoverpa armigera,ILLUMINA,2020-04-23T00:00:00Z,1CH12_13,SRP254289,2020-03-30T10:46:00Z,1,GBS2_Sample18,Invertebrate,Brazil,South America,"Brazil: Sao Desiderio\, BA",2015-05,head and thorax,not applicable,sorghum18,field collected18,not applicable,,missing,,adult,,,,PROMIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11432085,RAD-Seq,169,144935880,PRJNA615801,SAMN14466988,70056106,UNIVERSITY OF SAO PAULO-ESALQ,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8010450,Illumina HiSeq 2500,SINGLE,Restriction Digest,GENOMIC,Helicoverpa armigera,ILLUMINA,2020-04-23T00:00:00Z,2SP15_5,SRP254289,2020-03-30T10:30:00Z,1,GBS2_Sample170,Invertebrate,Brazil,South America,"Brazil: Piracicaba\, SP",2015-01,head and thorax,not applicable,soybean170,field collected170,not applicable,,missing,,adult,,,,PROMIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11432086,RAD-Seq,169,1000450935,PRJNA615801,SAMN14466987,445681379,UNIVERSITY OF SAO PAULO-ESALQ,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX8010449,Illumina HiSeq 2500,SINGLE,Restriction Digest,GENOMIC,Helicoverpa armigera,ILLUMINA,2020-04-23T00:00:00Z,2SP15_4,SRP254289,2020-03-30T10:46:00Z,1,GBS2_Sample169,Invertebrate,Brazil,South America,"Brazil: Piracicaba\, SP",2015-01,head and thorax,not applicable,soybean169,field collected169,not applicable,,missing,,adult,,,,PROMIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11432087,RAD-Seq,169,261611045,PRJNA615801,SAMN14466986,123451902,UNIVERSITY OF SAO PAULO-ESALQ,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX8010448,Illumina HiSeq 2500,SINGLE,Restriction Digest,GENOMIC,Helicoverpa armigera,ILLUMINA,2020-04-23T00:00:00Z,2SP15_3,SRP254289,2020-03-30T10:30:00Z,1,GBS2_Sample168,Invertebrate,Brazil,South America,"Brazil: Piracicaba\, SP",2015-01,head and thorax,not applicable,soybean168,field collected168,not applicable,,missing,,adult,,,,PROMIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11432088,RAD-Seq,168,159270365,PRJNA615801,SAMN14466985,76503956,UNIVERSITY OF SAO PAULO-ESALQ,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX8010447,Illumina HiSeq 2500,SINGLE,Restriction Digest,GENOMIC,Helicoverpa armigera,ILLUMINA,2020-04-23T00:00:00Z,2SP15_20,SRP254289,2020-03-30T10:30:00Z,1,GBS2_Sample167,Invertebrate,Brazil,South America,"Brazil: Piracicaba\, SP",2015-01,head and thorax,not applicable,soybean167,field collected167,not applicable,,missing,,adult,,,,PROMIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11432089,RAD-Seq,169,206512090,PRJNA615801,SAMN14466984,98443139,UNIVERSITY OF SAO PAULO-ESALQ,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX8010446,Illumina HiSeq 2500,SINGLE,Restriction Digest,GENOMIC,Helicoverpa armigera,ILLUMINA,2020-04-23T00:00:00Z,2SP15_1,SRP254289,2020-03-30T10:32:00Z,1,GBS2_Sample166,Invertebrate,Brazil,South America,"Brazil: Piracicaba\, SP",2015-01,head and thorax,not applicable,soybean166,field collected166,not applicable,,missing,,adult,,,,PROMIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11432090,RAD-Seq,169,499514995,PRJNA615801,SAMN14466983,228788050,UNIVERSITY OF SAO PAULO-ESALQ,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX8010445,Illumina HiSeq 2500,SINGLE,Restriction Digest,GENOMIC,Helicoverpa armigera,ILLUMINA,2020-04-23T00:00:00Z,2SP15_17,SRP254289,2020-03-30T10:43:00Z,1,GBS2_Sample165,Invertebrate,Brazil,South America,"Brazil: Piracicaba\, SP",2015-01,head and thorax,not applicable,soybean165,field collected165,not applicable,,missing,,adult,,,,PROMIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11432091,RAD-Seq,169,269920900,PRJNA615801,SAMN14466982,122570904,UNIVERSITY OF SAO PAULO-ESALQ,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX8010444,Illumina HiSeq 2500,SINGLE,Restriction Digest,GENOMIC,Helicoverpa armigera,ILLUMINA,2020-04-23T00:00:00Z,2SP15_16,SRP254289,2020-03-30T10:34:00Z,1,GBS2_Sample164,Invertebrate,Brazil,South America,"Brazil: Piracicaba\, SP",2015-01,head and thorax,not applicable,soybean164,field collected164,not applicable,,missing,,adult,,,,PROMIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11432092,RAD-Seq,169,382137135,PRJNA615801,SAMN14466981,173137051,UNIVERSITY OF SAO PAULO-ESALQ,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX8010443,Illumina HiSeq 2500,SINGLE,Restriction Digest,GENOMIC,Helicoverpa armigera,ILLUMINA,2020-04-23T00:00:00Z,2SP15_15,SRP254289,2020-03-30T10:33:00Z,1,GBS2_Sample163,Invertebrate,Brazil,South America,"Brazil: Piracicaba\, SP",2015-01,head and thorax,not applicable,soybean163,field collected163,not applicable,,missing,,adult,,,,PROMIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11432093,RAD-Seq,169,868035810,PRJNA615801,SAMN14466980,390625245,UNIVERSITY OF SAO PAULO-ESALQ,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX8010442,Illumina HiSeq 2500,SINGLE,Restriction Digest,GENOMIC,Helicoverpa armigera,ILLUMINA,2020-04-23T00:00:00Z,2SP15_14,SRP254289,2020-03-30T10:47:00Z,1,GBS2_Sample162,Invertebrate,Brazil,South America,"Brazil: Piracicaba\, SP",2015-01,head and thorax,not applicable,soybean162,field collected162,not applicable,,missing,,adult,,,,PROMIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11432094,RAD-Seq,169,392631745,PRJNA615801,SAMN14466979,182248833,UNIVERSITY OF SAO PAULO-ESALQ,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX8010441,Illumina HiSeq 2500,SINGLE,Restriction Digest,GENOMIC,Helicoverpa armigera,ILLUMINA,2020-04-23T00:00:00Z,2SP15_13,SRP254289,2020-03-30T10:37:00Z,1,GBS2_Sample161,Invertebrate,Brazil,South America,"Brazil: Piracicaba\, SP",2015-01,head and thorax,not applicable,soybean161,field collected161,not applicable,,missing,,adult,,,,PROMIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11432095,RAD-Seq,169,552222050,PRJNA615801,SAMN14466835,247773987,UNIVERSITY OF SAO PAULO-ESALQ,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX8010440,Illumina HiSeq 2500,SINGLE,Restriction Digest,GENOMIC,Helicoverpa armigera,ILLUMINA,2020-04-23T00:00:00Z,1CH12_12,SRP254289,2020-03-30T10:37:00Z,1,GBS2_Sample17,Invertebrate,Brazil,South America,"Brazil: Sao Desiderio\, BA",2015-05,head and thorax,not applicable,sorghum17,field collected17,not applicable,,missing,,adult,,,,PROMIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
